TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_YEAR,SEASON,GAMES_PLAYED,MINUTES,POINTS,REBOUNDS,ASSISTS,STEALS,BLOCKS,TURNOVERS,FIELD_GOAL_PCT,THREE_POINT_PCT,FREE_THROW_PCT,USAGE_RATE,PLUS_MINUS
15036,1626191,Chris,McCullough,Chris McCullough,PF,80.25,6' 8.25'',81.0,6' 9'',199.0,87.25,7' 3.25'',109.0,9' 1'',6.2,8.75,8.75,2015,2015-16,24.0,15.1,4.7,2.8,0.4,1.2,0.5,0.6,0.404,0.382,0.478,,
15037,1626175,Jordan,Mickey,Jordan Mickey,PF,79.0,6' 7'',80.25,6' 8.25'',238.0,87.25,7' 3.25'',106.0,8' 10'',7.2,8.75,9.5,2015,2015-16,16.0,3.6,1.3,0.8,0.1,0.0,0.7,0.1,0.364,0.0,0.5,,
15038,2006,Larry,Nance,Larry Nance,PF,79.5,6' 7.5'',80.5,6' 8.5'',226.6,85.5,7' 1.5'',108.0,9' 0'',6.4,9.0,9.75,2015,,,,,,,,,,,,,,
15039,1626162,Kelly,Oubre,Kelly Oubre,SF-SG,77.75,6' 5.75'',78.75,6' 6.75'',202.8,86.25,7' 2.25'',102.5,8' 6.5'',5.7,9.0,8.75,2015,2015-16,63.0,10.7,3.7,2.1,0.2,0.3,0.1,0.5,0.427,0.316,0.633,,
15040,1626166,Cameron,Payne,Cameron Payne,PG,72.75,6' 0.75'',73.5,6' 1.5'',182.8,79.25,6' 7.25'',97.5,8' 1.5'',6.3,8.5,8.25,2015,2015-16,57.0,12.2,5.0,1.5,1.9,0.6,0.1,0.8,0.41,0.324,0.792,,
15041,1626189,Terran,Petteway,Terran Petteway,SG,76.75,6' 4.75'',78.0,6' 6'',209.2,83.25,6' 11.25'',104.5,8' 8.5'',4.9,8.25,8.25,2015,,,,,,,,,,,,,,
15042,1626171,Bobby,Portis,Bobby Portis,PF,81.5,6' 9.5'',82.5,6' 10.5'',246.2,86.0,7' 2'',108.5,9' 0.5'',8.9,9.5,9.25,2015,2015-16,62.0,17.8,7.0,5.4,0.8,0.4,0.4,0.9,0.427,0.308,0.727,,
15043,1626181,Norman,Powell,Norman Powell,SG,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',6.4,9.25,9.0,2015,2015-16,49.0,14.8,5.6,2.3,1.0,0.6,0.2,0.7,0.424,0.404,0.811,,
15044,1626180,Michael,Qualls,Michael Qualls,SG-SF,76.0,6' 4'',77.0,6' 5'',201.4,84.25,7' 0.25'',104.5,8' 8.5'',4.0,9.0,10.25,2015,,,,,,,,,,,,,,
15045,1626184,Chasson,Randle,Chasson Randle,PG,72.25,6' 0.25'',73.5,6' 1.5'',178.8,79.0,6' 7'',96.5,8' 0.5'',4.5,8.5,9.5,2015,2015-16,8.0,9.3,5.3,0.6,0.8,0.4,0.1,0.4,0.462,0.4,1.0,,
15046,1626179,Terry,Rozier,Terry Rozier,PG-SG,72.5,6' 0.5'',74.25,6' 2.25'',190.2,80.25,6' 8.25'',98.5,8' 2.5'',5.6,8.25,8.5,2015,2015-16,39.0,8.0,1.8,1.6,0.9,0.2,0.0,0.5,0.274,0.222,0.8,,
15047,1626156,D?Angelo,Russell,D?Angelo Russell,PG-SG,75.25,6' 3.25'',77.0,6' 5'',193.4,81.75,6' 9.75'',102.0,8' 6'',8.3,8.75,9.75,2015,2015-16,80.0,28.2,13.2,3.4,3.3,1.2,0.2,2.5,0.41,0.351,0.737,,
15048,1626208,Keifer,Sykes,Keifer Sykes,PG,70.5,5' 10.5'',71.75,5' 11.75'',167.2,74.0,6' 2'',93.0,7' 9'',5.0,8.5,9.5,2015,2015-16,32.0,17.7,5.6,1.4,1.9,0.4,0.1,1.0,0.363,0.3,0.882,,
15050,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,2015,,,,,,,,,,,,,,
15051,1626160,J.P.,Tokoto,J.P. Tokoto,SF-SG,77.25,6' 5.25'',78.25,6' 6.25'',195.8,82.0,6' 10'',100.5,8' 4.5'',4.1,8.0,8.75,2015,,,,,,,,,,,,,,
15052,1626167,Myles,Turner,Myles Turner,C-PF,81.75,6' 9.75'',83.5,6' 11.5'',238.6,88.0,7' 4'',112.0,9' 4'',9.3,9.25,9.25,2015,2015-16,60.0,22.8,10.3,5.5,0.7,0.4,1.4,1.1,0.498,0.214,0.727,,
15053,1626193,Robert,Upshaw,Robert Upshaw,C,82.75,6' 10.75'',84.0,7' 0'',258.2,89.5,7' 5.5'',113.0,9' 5'',12.5,10.0,11.0,2015,,,,,,,,,,,,,,
15054,1626173,Rashad,Vaughn,Rashad Vaughn,SG,75.75,6' 3.75'',77.0,6' 5'',198.6,79.0,6' 7'',101.0,8' 5'',6.2,8.0,8.5,2015,2015-16,70.0,14.3,3.1,1.3,0.6,0.4,0.2,0.4,0.305,0.293,0.8,,
15055,1626217,Chris,Walker,Chris Walker,PF,80.75,6' 8.75'',81.25,6' 9.25'',208.0,86.75,7' 2.75'',108.0,9' 0'',5.1,9.0,9.0,2015,,,,,,,,,,,,,,
15056,1627361,Dez,Wells,Dez Wells,SG,75.0,6' 3'',76.0,6' 4'',208.8,81.5,6' 9.5'',100.5,8' 4.5'',8.1,8.75,9.75,2015,,,,,,,,,,,,,,
15058,1626210,Alan,Williams,Alan Williams,PF,79.25,6' 7.25'',80.25,6' 8.25'',261.4,85.75,7' 1.75'',106.5,8' 10.5'',12.0,8.5,9.5,2015,2015-16,10.0,6.8,2.9,3.8,0.5,0.4,0.5,0.6,0.417,0.0,0.643,,
15059,1626159,Justise,Winslow,Justise Winslow,SF,76.5,6' 4.5'',78.5,6' 6.5'',221.8,82.25,6' 10.25'',104.5,8' 8.5'',5.3,8.5,9.25,2015,2015-16,78.0,28.6,6.4,5.2,1.5,0.9,0.3,1.2,0.422,0.276,0.684,,
15060,1626174,Christian,Wood,Christian Wood,PF,81.25,6' 9.25'',82.5,6' 10.5'',216.0,87.25,7' 3.25'',111.5,9' 3.5'',14.7,9.25,10.75,2015,2015-16,17.0,8.5,3.6,2.2,0.2,0.3,0.4,0.1,0.415,0.364,0.619,,
15061,1626153,Delon,Wright,Delon Wright,PG,76.25,6' 4.25'',77.5,6' 5.5'',181.4,79.5,6' 7.5'',101.5,8' 5.5'',6.6,8.0,8.5,2015,2015-16,27.0,8.5,3.8,1.4,1.1,0.3,0.1,0.6,0.45,0.385,0.743,,
16000,1627758,Ron,Baker,Ron Baker,SG,75.25,6' 3.25'',76.25,6' 4.25'',212.4,81.75,6' 9.75'',97.5,8' 1.5'',7.85,8.75,9.5,2016,2016-17,52.0,16.5,4.1,1.9,2.1,0.7,0.2,1.1,0.378,0.267,0.651,,
16001,1627735,Wade,Baldwin IV,Wade Baldwin IV,PG,74.5,6' 2.5'',76.0,6' 4'',201.8,83.25,6' 11.25'',100.0,8' 4'',5.2,9.0,9.75,2016,2016-17,33.0,12.3,3.2,1.4,1.8,0.5,0.2,1.2,0.313,0.136,0.838,,
16002,1627760,Cat,Barber,Cat Barber,PG,73.5,6' 1.5'',74.75,6' 2.75'',173.0,77.5,6' 5.5'',95.5,7' 11.5'',4.5,8.0,8.5,2016,2016-17,3.0,4.3,0.0,1.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,,
16003,1627736,Malik,Beasley,Malik Beasley,SG,75.5,6' 3.5'',76.5,6' 4.5'',189.8,79.0,6' 7'',100.5,8' 4.5'',6.9,8.5,9.0,2016,2016-17,22.0,7.5,3.8,0.8,0.5,0.3,0.0,0.4,0.452,0.321,0.8,,
16004,1627761,DeAndre,Bembry,DeAndre Bembry,SG-SF,76.25,6' 4.25'',77.75,6' 5.75'',206.6,81.25,6' 9.25'',101.0,8' 5'',7.0,8.0,9.25,2016,2016-17,38.0,9.8,2.7,1.6,0.7,0.2,0.1,0.4,0.48,0.056,0.375,,
16005,1627791,Ben,Bentil,Ben Bentil,PF,79.25,6' 7.25'',80.25,6' 8.25'',229.2,85.5,7' 1.5'',105.0,8' 9'',9.7,9.5,10.0,2016,2016-17,3.0,3.3,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,
16006,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,78.25,6' 6.25'',79.25,6' 7.25'',213.6,82.0,6' 10'',102.0,8' 6'',5.25,8.5,10.0,2016,2016-17,27.0,16.3,4.2,3.6,0.5,0.3,0.3,0.4,0.443,0.256,0.769,,
16007,1627762,Joel,Bolomboy,Joel Bolomboy,PF,79.5,6' 7.5'',81.0,6' 9'',224.4,85.75,7' 1.75'',103.5,8' 7.5'',5.15,9.0,10.25,2016,2016-17,12.0,4.4,1.8,1.4,0.2,0.1,0.2,0.2,0.563,0.25,0.5,,
16008,1627763,Malcolm,Brogdon,Malcolm Brogdon,SG,75.75,6' 3.75'',77.5,6' 5.5'',223.0,82.5,6' 10.5'',98.0,8' 2'',5.4,9.0,10.25,2016,2016-17,75.0,26.4,10.2,2.8,4.2,1.1,0.2,1.5,0.457,0.404,0.865,,
16009,1627759,Jaylen,Brown,Jaylen Brown,SG-SF,77.25,6' 5.25'',78.75,6' 6.75'',222.8,83.75,6' 11.75'',102.5,8' 6.5'',5.05,8.75,9.0,2016,2016-17,78.0,17.2,6.6,2.8,0.8,0.4,0.2,0.9,0.455,0.343,0.685,,
16011,1627737,Marquese,Chriss,Marquese Chriss,PF,80.75,6' 8.75'',82.0,6' 10'',233.0,84.25,7' 0.25'',105.0,8' 9'',8.5,9.0,9.0,2016,2016-17,82.0,21.3,9.2,4.2,0.7,0.8,0.9,1.3,0.449,0.321,0.624,,
16012,1627765,Elgin,Cook,Elgin Cook,SF,77.0,6' 5'',78.25,6' 6.25'',209.8,82.0,6' 10'',100.5,8' 4.5'',6.35,8.5,10.25,2016,,,,,,,,,,,,,,
16013,1627766,Isaiah,Cousins,Isaiah Cousins,PG,75.25,6' 3.25'',76.5,6' 4.5'',194.0,78.25,6' 6.25'',98.5,8' 2.5'',4.8,8.25,8.75,2016,,,,,,,,,,,,,,
16014,1627738,Deyonta,Davis,Deyonta Davis,PF,81.25,6' 9.25'',82.5,6' 10.5'',237.2,86.5,7' 2.5'',108.5,9' 0.5'',9.7,9.0,9.25,2016,2016-17,36.0,6.6,1.6,1.7,0.1,0.1,0.5,0.2,0.511,0.0,0.556,,
16015,1627767,Cheick,Diallo,Cheick Diallo,PF,79.5,6' 7.5'',81.0,6' 9'',218.6,88.5,7' 4.5'',107.5,8' 11.5'',5.6,8.5,9.75,2016,2016-17,17.0,11.7,5.1,4.3,0.2,0.2,0.4,0.4,0.474,0.0,0.714,,
16016,1627739,Kris,Dunn,Kris Dunn,PG,75.0,6' 3'',76.25,6' 4.25'',,81.5,6' 9.5'',100.0,8' 4'',,,,2016,2016-17,78.0,17.1,3.8,2.1,2.4,1.0,0.5,1.1,0.377,0.288,0.61,,
16017,1627740,Henry,Ellenson,Henry Ellenson,PF,82.0,6' 10'',83.5,6' 11.5'',242.0,86.25,7' 2.25'',108.0,9' 0'',11.2,8.5,9.75,2016,2016-17,19.0,7.7,3.2,2.2,0.4,0.1,0.1,0.7,0.359,0.286,0.5,,
16018,1627768,Perry,Ellis,Perry Ellis,PF,79.0,6' 7'',80.25,6' 8.25'',217.8,82.25,6' 10.25'',102.0,8' 6'',4.6,8.0,8.5,2016,,,,,,,,,,,,,,
16020,1627770,Kay,Felder,Kay Felder,PG,68.25,5' 8.25'',69.5,5' 9.5'',177.2,74.5,6' 2.5'',88.5,7' 4.5'',5.8,8.25,8.5,2016,2016-17,42.0,9.2,4.0,1.0,1.4,0.4,0.2,0.7,0.392,0.318,0.714,,
16021,1627827,Dorian,Finney-Smith,Dorian Finney-Smith,SF,78.5,6' 6.5'',79.75,6' 7.75'',212.6,83.75,6' 11.75'',105.5,8' 9.5'',6.45,9.0,9.75,2016,2016-17,81.0,20.3,4.3,2.7,0.8,0.6,0.3,0.6,0.372,0.293,0.754,,
16022,1627771,Michael,Gbinije,Michael Gbinije,SG,77.5,6' 5.5'',78.75,6' 6.75'',204.6,79.5,6' 7.5'',101.0,8' 5'',5.4,8.0,9.0,2016,2016-17,9.0,3.6,0.4,0.3,0.2,0.0,0.0,0.0,0.1,0.0,1.0,,
16023,1627772,Daniel,Hamilton,Daniel Hamilton,SG-SF,78.25,6' 6.25'',80.0,6' 8'',197.0,81.0,6' 9'',103.5,8' 7.5'',5.95,9.0,8.5,2016,2016-17,6.0,4.7,2.0,0.8,1.3,0.2,0.0,0.3,0.455,0.4,0.0,,
16025,1628404,Josh,Hart,Josh Hart,SG,76.0,6' 4'',77.5,6' 5.5'',203.6,80.5,6' 8.5'',99.5,8' 3.5'',5.75,8.5,9.25,2016,2016-17,63.0,23.2,7.9,4.2,1.3,0.7,0.3,0.7,0.469,0.396,0.702,,
16026,1628502,Nigel,Hayes,Nigel Hayes,SF-PF,78.25,6' 6.25'',79.25,6' 7.25'',245.0,87.0,7' 3'',107.5,8' 11.5'',10.9,8.5,9.5,2016,2016-17,2.0,5.5,1.5,0.0,1.0,0.0,0.0,0.0,0.333,0.0,1.0,,
16027,1627741,Buddy,Hield,Buddy Hield,SG,75.75,6' 3.75'',77.0,6' 5'',212.4,81.25,6' 9.25'',101.0,8' 5'',6.1,8.5,9.0,2016,2016-17,57.0,20.4,8.6,2.9,1.4,0.3,0.1,0.8,0.393,0.369,0.879,,
16030,204211,Justin,Jackson,Justin Jackson,SF,79.0,6' 7'',80.25,6' 8.25'',193.4,82.75,6' 10.75'',103.5,8' 7.5'',7.6,8.75,8.75,2016,,,,,,,,,,,,,,
16029,1627743,Demetrius,Jackson,Demetrius Jackson,PG,72.0,6' 0'',73.25,6' 1.25'',193.8,77.5,6' 5.5'',93.0,7' 9'',6.5,8.25,9.0,2016,2016-17,5.0,3.4,2.0,0.8,0.6,0.0,0.0,0.0,0.75,1.0,0.5,,
16031,1627744,Brice,Johnson,Brice Johnson,PF,81.0,6' 9'',82.5,6' 10.5'',208.6,84.5,7' 0.5'',106.5,8' 10.5'',7.5,9.0,8.25,2016,2016-17,3.0,3.0,1.3,1.0,0.3,0.7,0.3,0.3,0.286,0.0,0.0,,
16032,1627745,Damian,Jones,Damian Jones,C,82.25,6' 10.25'',83.5,6' 11.5'',243.6,87.75,7' 3.75'',107.0,8' 11'',6.55,8.75,10.5,2016,2016-17,10.0,8.5,1.9,2.3,0.0,0.1,0.4,0.6,0.5,0.0,0.3,,
16033,1627746,Skal,Labissiere,Skal Labissiere,PF-C,82.5,6' 10.5'',83.75,6' 11.75'',215.8,86.5,7' 2.5'',105.5,8' 9.5'',5.7,8.75,9.0,2016,2016-17,33.0,18.5,8.8,4.9,0.8,0.5,0.4,1.1,0.537,0.375,0.703,,
16035,1627774,Jake,Layman,Jake Layman,SF,80.0,6' 8'',81.25,6' 9.25'',208.6,81.25,6' 9.25'',102.0,8' 6'',7.1,8.25,9.25,2016,2016-17,35.0,7.1,2.2,0.7,0.3,0.3,0.1,0.3,0.292,0.255,0.765,,
16037,1627747,Caris,LeVert,Caris LeVert,SG,77.75,6' 5.75'',79.0,6' 7'',191.0,82.0,6' 10'',101.0,8' 5'',7.55,8.5,9.25,2016,2016-17,57.0,21.7,8.2,3.3,1.9,0.9,0.1,1.0,0.45,0.321,0.72,,
16036,1629159,Marcus,Lee,Marcus Lee,PF-C,81.0,6' 9'',82.25,6' 10.25'',211.0,87.0,7' 3'',107.5,8' 11.5'',5.35,9.0,9.0,2016,,,,,,,,,,,,,,
16038,1627748,Thon,Maker,Thon Maker,PF,83.75,6' 11.75'',84.75,7' 0.75'',216.0,87.0,7' 3'',110.5,9' 2.5'',6.05,8.75,9.5,2016,2016-17,57.0,9.9,4.0,2.0,0.4,0.2,0.5,0.3,0.459,0.378,0.653,,
16039,1627775,Patrick,McCaw,Patrick McCaw,PG-SG,77.25,6' 5.25'',78.75,6' 6.75'',180.8,82.0,6' 10'',100.5,8' 4.5'',4.7,8.75,8.75,2016,2016-17,71.0,15.1,4.0,1.4,1.1,0.5,0.2,0.5,0.433,0.333,0.784,,
16042,1629005,Malik,Newman,Malik Newman,SG,74.25,6' 2.25'',75.5,6' 3.5'',182.2,77.75,6' 5.75'',97.5,8' 1.5'',5.6,8.25,9.25,2016,2016-17,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,
16043,1627777,Georges,Niang,Georges Niang,PF,78.75,6' 6.75'',80.5,6' 8.5'',230.8,82.0,6' 10'',103.0,8' 7'',10.05,9.25,9.25,2016,2016-17,23.0,4.0,0.9,0.7,0.2,0.1,0.0,0.2,0.25,0.083,1.0,,
16044,1627778,Chinanu,Onuaku,Chinanu Onuaku,C,81.0,6' 9'',82.0,6' 10'',245.2,86.75,7' 2.75'',108.5,9' 0.5'',8.55,9.0,8.0,2016,2016-17,5.0,10.4,2.8,2.0,0.6,0.6,0.2,0.8,0.714,0.0,1.0,,
16045,1627779,Marcus,Paige,Marcus Paige,PG,72.5,6' 0.5'',73.75,6' 1.75'',163.8,78.25,6' 6.25'',97.0,8' 1'',4.3,7.75,8.75,2016,2016-17,5.0,5.6,2.4,0.8,0.6,0.0,0.0,0.0,0.286,0.25,1.0,,
16046,1627780,Gary,Payton II,Gary Payton II,PG,74.0,6' 2'',75.0,6' 3'',183.8,80.0,6' 8'',99.5,8' 3.5'',3.95,8.75,9.5,2016,2016-17,6.0,16.5,3.3,2.0,2.2,0.5,0.7,1.7,0.364,0.111,0.6,,
16047,1627751,Jakob,Poeltl,Jakob Poeltl,C,84.25,7' 0.25'',85.0,7' 1'',239.0,86.75,7' 2.75'',111.5,9' 3.5'',5.8,9.25,10.25,2016,2016-17,54.0,11.6,3.1,3.1,0.2,0.3,0.4,0.5,0.583,0.0,0.544,,
16048,1627752,Taurean,Prince,Taurean Prince,SF,78.5,6' 6.5'',79.75,6' 7.75'',220.2,83.5,6' 11.5'',102.0,8' 6'',6.45,9.0,8.5,2016,2016-17,59.0,16.6,5.7,2.7,0.9,0.7,0.5,1.0,0.4,0.324,0.787,,
16049,1627753,Zhou,Qi,Zhou Qi,PF-C,85.25,7' 1.25'',86.25,7' 2.25'',218.2,91.75,7' 7.75'',112.5,9' 4.5'',4.85,9.25,9.5,2016,2016-17,18.0,6.9,1.2,1.2,0.1,0.1,0.8,0.6,0.188,0.105,0.667,,
16050,1627781,Malachi,Richardson,Malachi Richardson,SG-SF,76.75,6' 4.75'',78.25,6' 6.25'',199.6,84.0,7' 0'',101.5,8' 5.5'',7.0,8.75,10.0,2016,2016-17,22.0,9.0,3.6,1.0,0.5,0.2,0.0,0.4,0.412,0.286,0.789,,
16051,1627782,Wayne,Selden,Wayne Selden,SG,76.25,6' 4.25'',77.75,6' 5.75'',232.4,82.5,6' 10.5'',101.0,8' 5'',7.3,9.0,9.25,2016,2016-17,3.0,15.7,5.3,1.7,0.3,0.7,0.0,1.0,0.625,0.571,0.5,,
16052,1627783,Pascal,Siakam,Pascal Siakam,PF,80.25,6' 8.25'',81.5,6' 9.5'',226.6,87.25,7' 3.25'',107.5,8' 11.5'',5.2,9.25,10.0,2016,2016-17,55.0,15.6,4.2,3.4,0.3,0.5,0.8,0.6,0.502,0.143,0.688,,
16053,1627754,Diamond,Stone,Diamond Stone,C,81.0,6' 9'',82.25,6' 10.25'',254.4,86.75,7' 2.75'',108.5,9' 0.5'',12.85,8.5,7.75,2016,2016-17,7.0,3.4,1.4,0.9,0.0,0.0,0.1,0.3,0.231,0.0,1.0,,
16054,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,6' 7.5'',80.5,6' 8.5'',246.6,87.5,7' 3.5'',107.0,8' 11'',12.55,9.0,10.25,2016,2016-17,27.0,7.0,2.3,2.0,0.5,0.2,0.1,0.7,0.4,0.125,0.667,,
16055,1628453,Melo,Trimble,Melo Trimble,PG,73.25,6' 1.25'',74.5,6' 2.5'',191.8,74.0,6' 2'',92.5,7' 8.5'',8.35,8.0,8.75,2016,,,,,,,,,,,,,,
16056,1627755,Tyler,Ulis,Tyler Ulis,PG,68.75,5' 8.75'',70.0,5' 10'',149.2,74.0,6' 2'',88.5,7' 4.5'',5.2,7.5,7.5,2016,2016-17,61.0,18.4,7.3,1.6,3.7,0.8,0.1,1.3,0.421,0.266,0.775,,
16057,1627784,Jarrod,Uthoff,Jarrod Uthoff,PF,80.5,6' 8.5'',81.75,6' 9.75'',214.4,83.5,6' 11.5'',104.0,8' 8'',6.0,8.75,9.0,2016,2016-17,9.0,12.8,4.4,2.4,1.0,0.2,0.4,0.3,0.421,0.333,0.714,,
16058,1627756,Denzel,Valentine,Denzel Valentine,SG-SF,76.0,6' 4'',77.75,6' 5.75'',210.4,82.75,6' 10.75'',102.0,8' 6'',9.2,8.5,9.75,2016,2016-17,57.0,17.1,5.1,2.6,1.1,0.5,0.1,0.9,0.354,0.351,0.778,,
16059,1627785,Isaiah,Whitehead,Isaiah Whitehead,PG-SG,75.25,6' 3.25'',76.5,6' 4.5'',210.0,80.75,6' 8.75'',100.0,8' 4'',9.25,8.5,8.75,2016,2016-17,73.0,22.5,7.4,2.5,2.6,0.6,0.5,1.9,0.402,0.295,0.805,,
16060,1627786,Troy,Williams,Troy Williams,SF,77.75,6' 5.75'',78.75,6' 6.75'',217.8,80.25,6' 8.25'',102.0,8' 6'',10.0,8.25,9.25,2016,2016-17,24.0,17.4,5.3,1.9,0.8,1.0,0.4,1.1,0.415,0.244,0.6,,
16061,1627787,Kyle,Wiltjer,Kyle Wiltjer,PF,80.75,6' 8.75'',82.0,6' 10'',242.8,84.25,7' 0.25'',102.5,8' 6.5'',15.25,8.25,9.5,2016,2016-17,14.0,3.1,0.9,0.7,0.1,0.2,0.1,0.4,0.286,0.308,0.5,,
16062,1627757,Stephen,Zimmerman,Stephen Zimmerman,C,82.25,6' 10.25'',83.75,6' 11.75'',234.0,87.25,7' 3.25'',108.5,9' 0.5'',11.15,9.0,9.0,2016,2016-17,19.0,5.7,1.2,1.8,0.2,0.1,0.3,0.2,0.323,0.0,0.6,,
17000,1628389,Edrice,Adebayo,Edrice Adebayo,PF-C,80.75,6' 8.75'',75.75,6' 9.75'',242.6,86.75,7' 2.75'',108.0,9' 0'',5.2,9.5,8.75,2017,2017-18,69.0,19.8,6.9,5.5,1.5,0.5,0.6,1.0,0.512,0.0,0.721,,
17001,1628959,Rawle,Alkins,Rawle Alkins,SG-SF,74.5,6' 2.5'',75.75,6' 3.75'',222.6,80.75,6' 8.75'',99.0,8' 3'',11.0,8.75,10.0,2017,2017-18,10.0,12.0,3.7,2.6,1.3,0.1,0.0,0.8,0.333,0.25,0.667,,
17002,1628386,Jarrett,Allen,Jarrett Allen,C,81.0,6' 9'',82.25,6' 10.25'',233.6,89.25,7' 5.25'',109.5,9' 1.5'',7.4,9.5,10.5,2017,2017-18,72.0,20.0,8.2,5.4,0.7,0.4,1.2,1.1,0.589,0.333,0.776,,
17003,1628443,Kadeem,Allen,Kadeem Allen,PG,73.0,6' 1'',74.25,6' 2.25'',192.4,81.25,6' 9.25'',99.5,8' 3.5'',6.4,8.5,8.75,2017,2017-18,18.0,5.9,1.1,0.6,0.7,0.2,0.1,0.5,0.273,0.0,0.778,,
17004,1628387,Ike,Anigbogu,Ike Anigbogu,C,80.5,6' 8.5'',81.75,6' 9.75'',252.2,90.25,7' 6.25'',110.5,9' 2.5'',5.4,9.5,10.0,2017,2017-18,11.0,2.7,1.2,0.8,0.0,0.1,0.3,0.2,0.444,0.0,0.833,,
17005,1628384,OG,Anunoby,OG Anunoby,SF,78.25,6' 6.25'',79.75,6' 7.75'',232.4,86.25,7' 2.25'',107.5,8' 11.5'',6.8,9.25,9.5,2017,2017-18,74.0,20.0,5.9,2.5,0.7,0.7,0.2,0.6,0.471,0.371,0.629,,
17006,1628503,Jamel,Artis,Jamel Artis,SG-SF,77.5,6' 5.5'',78.75,6' 6.75'',213.2,82.0,6' 10'',105.0,8' 9'',11.9,9.25,9.75,2017,2017-18,15.0,18.6,5.1,2.5,1.2,0.1,0.2,0.5,0.392,0.276,0.583,,
17007,1628407,Dwayne,Bacon,Dwayne Bacon,SG-SF,76.75,6' 4.75'',78.25,6' 6.25'',221.6,82.0,6' 10'',103.5,8' 7.5'',7.9,8.75,10.0,2017,2017-18,53.0,13.5,3.3,2.3,0.7,0.3,0.0,0.4,0.375,0.256,0.8,,
17008,1628431,V.J.,Beachem,V.J. Beachem,SG-SF,78.25,6' 6.25'',80.0,6' 8'',193.4,82.25,6' 10.25'',104.5,8' 8.5'',6.8,8.5,9.0,2017,,,,,,,,,,,,,,
17009,1628395,Jordan,Bell,Jordan Bell,PF,79.0,6' 7'',80.5,6' 8.5'',223.6,83.75,6' 11.75'',104.5,8' 8.5'',5.4,9.25,9.5,2017,2017-18,57.0,14.2,4.6,3.6,1.8,0.6,1.0,0.9,0.627,0.0,0.682,,
17010,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,77.75,6' 5.75'',78.75,6' 6.75'',218.6,82.0,6' 10'',104.5,8' 8.5'',5.7,8.75,10.25,2017,2017-18,27.0,16.3,4.2,3.6,0.5,0.3,0.3,0.4,0.443,0.256,0.769,,
17011,1628449,Chris,Boucher,Chris Boucher,PF,80.0,6' 8'',81.5,6' 9.5'',182.2,88.0,7' 4'',110.5,9' 2.5'',5.4,9.25,10.5,2017,2017-18,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
17012,1628396,Tony,Bradley,Tony Bradley,C,81.25,6' 9.25'',82.75,6' 10.75'',248.8,89.0,7' 5'',112.5,9' 4.5'',12.0,9.5,9.5,2017,2017-18,9.0,3.2,0.9,1.2,0.1,0.0,0.0,0.0,0.273,0.0,1.0,,
17013,1628515,Isaiah,Briscoe,Isaiah Briscoe,PG,73.25,6' 1.25'',74.75,6' 2.75'',222.4,81.0,6' 9'',99.5,8' 3.5'',11.0,9.0,9.25,2017,2017-18,39.0,14.3,3.5,1.9,2.2,0.3,0.1,0.8,0.399,0.324,0.577,,
17014,1628415,Dillon,Brooks,Dillon Brooks,SG-SF,77.0,6' 5'',78.0,6' 6'',220.2,78.0,6' 6'',100.5,8' 4.5'',7.5,8.25,9.25,2017,2017-18,82.0,28.7,11.0,3.1,1.6,0.9,0.2,1.5,0.44,0.356,0.747,,
17015,1628418,Thomas,Bryant,Thomas Bryant,PF-C,81.5,6' 9.5'',82.75,6' 10.75'',247.8,90.0,7' 6'',112.5,9' 4.5'',9.4,9.5,10.25,2017,2017-18,15.0,4.8,1.5,1.1,0.4,0.1,0.1,0.1,0.381,0.1,0.556,,
17017,1628380,Zach,Collins,Zach Collins,PF-C,82.25,6' 10.25'',84.0,7' 0'',232.2,85.0,7' 1'',111.0,9' 3'',8.9,8.75,9.25,2017,2017-18,66.0,15.8,4.4,3.3,0.8,0.3,0.5,0.9,0.398,0.31,0.643,,
17016,1628381,John,Collins,John Collins,PF,80.25,6' 8.25'',81.5,6' 9.5'',225.2,83.25,6' 11.25'',106.5,8' 10.5'',5.4,9.0,10.0,2017,2017-18,74.0,24.1,10.5,7.3,1.3,0.6,1.1,1.4,0.576,0.34,0.715,,
